ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.9059327,0.6490739,0.9144422,0.5941681,0
0.9078219,0.6204463,0.8905764,0.592549,1
0.9051044,0.5960993,0.8673672,0.5919917,2
0.8421049,0.5963704,0.8666011,0.5276849,3
0.8364702,0.5504139,0.8643927,0.5505533,4
0.8390588,0.5507482,0.865927,0.5274621,5
0.8008583,0.5498234,0.8647472,0.5487267,6
0.8019866,0.5487642,0.8663015,0.5276059,7
0.8054139,0.5500071,0.8667005,0.5513254,8
0.8285751,0.549882,0.8215617,0.5275946,9
0.80806,0.5510189,0.8210789,0.5499346,10
0.8098212,0.5507767,0.8212441,0.5275744,11
0.8253391,0.5492654,0.8210341,0.5493664,12
0.8083742,0.5524657,0.8209184,0.5273378,13
0.8076757,0.5504493,0.8215704,0.5504799,14
0.8075804,0.5505754,0.8208364,0.5274215,15
0.806148,0.5500609,0.8209764,0.5491908,16
0.8106782,0.5492089,0.8215503,0.5276297,17
0.8366558,0.5502924,0.8215068,0.5507253,18
0.8423797,0.5500725,0.8218387,0.5274141,19
0.8366918,0.5507286,0.8212727,0.5489371,20
0.8396846,0.550492,0.8212891,0.5272072,21
0.836606,0.5498632,0.8211098,0.550123,22
0.8020799,0.5524452,0.8210279,0.527212,23
0.8375332,0.5505175,0.8215117,0.5488105,24
0.8388333,0.5505172,0.8213276,0.5275243,25
0.8064407,0.5496658,0.8209859,0.5492768,26
0.8085176,0.548872,0.8214232,0.5398199,27
0.8129894,0.5498865,0.8215075,0.5287765,28
0.8399919,0.5500431,0.8218852,0.5306652,29
0.8075369,0.550855,0.8214584,0.5289582,30
0.807675,0.550565,0.8210794,0.5293802,31
0.8368252,0.5492205,0.8210047,0.529526,32
0.8420548,0.5521621,0.8211283,0.5294846,33
0.836467,0.5504193,0.8216524,0.5289857,34
0.8423327,0.550794,0.8205519,0.5303748,35
0.8367178,0.5499512,0.821369,0.5289163,36
0.8396257,0.5487411,0.8220613,0.5293562,37
0.8365762,0.5499167,0.8215188,0.5293247,38
0.8390464,0.5498719,0.8215726,0.5291701,39
0.8331931,0.5507877,0.8213889,0.528856,40
0.8393615,0.5502335,0.8210558,0.5304739,41
0.8383299,0.5492503,0.8208967,0.5286795,42
0.8401217,0.5525582,0.8206973,0.5290693,43
0.8360292,0.5502753,0.8214807,0.5320193,44
0.8398396,0.5509081,0.8208924,0.5289801,45
0.8395253,0.5500682,0.8211989,0.5286812,46
0.8395802,0.5490281,0.8219288,0.5304947,47
0.8369789,0.5499508,0.8218546,0.5290603,48
0.8418763,0.5500298,0.8216547,0.5290208,49
