ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.0127568,0.0093133,0.0132859,0.0096916,0
0.0126678,0.0100212,0.0129584,0.0096434,1
0.0122634,0.0098373,0.0126073,0.0094454,2
0.011834,0.009518,0.0122274,0.0088229,3
0.0122805,0.0098962,0.0127073,0.0095443,4
0.0119653,0.0093967,0.0121968,0.0090238,5
0.0121814,0.0099196,0.0127353,0.0095123,6
0.0118763,0.0093732,0.0121718,0.0090752,7
0.012162,0.0099014,0.0126548,0.0094523,8
0.0118524,0.0093669,0.0122181,0.0091373,9
0.0121111,0.0098927,0.0126888,0.0095523,10
0.0119169,0.0094082,0.0122796,0.0091195,11
0.0121276,0.0099255,0.0126747,0.0095116,12
0.0119402,0.0093938,0.0122251,0.0089829,13
0.012097,0.0099601,0.0126734,0.0095243,14
0.011888,0.0095096,0.0122389,0.0090515,15
0.0121471,0.0099094,0.0126842,0.0094655,16
0.011923,0.009362,0.0123292,0.0090899,17
0.0120977,0.009907,0.0126723,0.0094474,18
0.0118902,0.0094892,0.0124116,0.0090351,19
0.0121031,0.0100232,0.0127575,0.0095306,20
0.0118792,0.0094042,0.0122897,0.0089688,21
0.0121299,0.0098587,0.0127026,0.0095185,22
0.0119477,0.0093956,0.0122328,0.0089608,23
0.0121294,0.0100217,0.0127652,0.0096732,24
0.0119318,0.0096127,0.0121982,0.0089236,25
0.0121388,0.009895,0.0126924,0.0095138,26
0.0119306,0.0095704,0.0121971,0.0092052,27
0.0121647,0.0099304,0.0127328,0.0094603,28
0.0119052,0.0094193,0.0122239,0.009032,29
0.0121042,0.009899,0.0127467,0.009476,30
0.0119445,0.0093834,0.0121798,0.0091991,31
0.0121064,0.0100387,0.0127508,0.0094748,32
0.0119685,0.0093908,0.0123279,0.008962,33
0.0122998,0.0099767,0.0127428,0.0095275,34
0.0119918,0.0095729,0.0123648,0.0091556,35
0.0121774,0.0098903,0.0127195,0.0094752,36
0.0118793,0.0093676,0.0123713,0.0090246,37
0.0121151,0.0100182,0.0126446,0.0095117,38
0.0119725,0.0094989,0.0121766,0.0089011,39
0.0121328,0.0099014,0.0127098,0.0093728,40
0.0119236,0.0093917,0.0122234,0.0090486,41
0.0121615,0.0100235,0.0127376,0.0095747,42
0.011914,0.0093998,0.0122206,0.0089661,43
0.0120602,0.0098938,0.0126491,0.0095308,44
0.0119046,0.0095499,0.012191,0.0090267,45
0.0121234,0.010021,0.0126971,0.0094162,46
0.0118867,0.0093851,0.0121825,0.0091396,47
0.0121943,0.0098549,0.0126735,0.0094649,48
0.0118869,0.0094094,0.0123488,0.0090564,49
0.0121238,0.0099551,0.0126877,0.0094818,50
0.0119534,0.0094995,0.0121625,0.0091192,51
0.0121445,0.0099352,0.012693,0.0096031,52
0.01189,0.0093549,0.0122444,0.0089573,53
0.0121457,0.0099104,0.0127049,0.0094479,54
0.0118909,0.009379,0.0122282,0.0090266,55
0.0121532,0.0099039,0.0126803,0.0095593,56
0.0118967,0.0093793,0.0122422,0.0090706,57
0.012163,0.0099369,0.0126577,0.0094569,58
0.0119256,0.0095869,0.0121872,0.008907,59
0.0121558,0.0100257,0.0126424,0.009532,60
0.0120032,0.0095106,0.012168,0.009051,61
0.0121682,0.0099062,0.0126849,0.009625,62
0.0118743,0.0093641,0.0122226,0.0090334,63
0.0123178,0.0100462,0.0126849,0.0095237,64
0.0118644,0.0094312,0.012181,0.0089375,65
0.0121327,0.0100638,0.0127275,0.0094932,66
0.0118906,0.009397,0.0122656,0.0092828,67
0.0121322,0.0099361,0.0128779,0.0095538,68
0.0119498,0.0093597,0.0124207,0.009002,69
0.0120909,0.0099171,0.0127467,0.0095272,70
0.0119316,0.0095668,0.0122823,0.0090268,71
0.0121037,0.0099276,0.0127774,0.0095774,72
0.0119011,0.0094982,0.0121767,0.0090707,73
0.0122129,0.0098719,0.0127702,0.0095755,74
0.0119505,0.0093561,0.0122667,0.0090122,75
0.0121342,0.0099536,0.0126782,0.0094811,76
0.0119063,0.0095198,0.0122381,0.0091836,77
0.0121106,0.0100399,0.0127748,0.0096161,78
0.0119398,0.0093569,0.0122754,0.0090958,79
0.0121417,0.0099195,0.0127665,0.0095719,80
0.0118972,0.0093651,0.012466,0.0089534,81
0.0121304,0.009926,0.0128873,0.0094914,82
0.0119086,0.0094858,0.012275,0.0090321,83
0.0121028,0.0100269,0.0127768,0.0094854,84
0.0120616,0.0094817,0.0121488,0.0090082,85
0.0120714,0.009913,0.0128509,0.0095473,86
0.0119059,0.0093771,0.0122234,0.0090972,87
0.0122319,0.009903,0.0126577,0.009369,88
0.0119701,0.0095872,0.0122093,0.0090229,89
0.0121549,0.0099448,0.0126984,0.0093671,90
0.0119086,0.0093761,0.0123335,0.0089676,91
0.0121256,0.009878,0.0126799,0.0095521,92
0.011915,0.0094559,0.0122428,0.0089539,93
0.0121712,0.0099323,0.0126408,0.0095859,94
0.0119365,0.0094286,0.0121745,0.0091596,95
0.0121763,0.0099816,0.0127162,0.0095037,96
0.0119355,0.0094287,0.0121517,0.0090419,97
0.0121012,0.0098898,0.0126346,0.009483,98
0.0119976,0.009406,0.0121559,0.0091487,99
