ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.00882,0.0062544,0.0089543,0.0061018,0
0.0088737,0.0063722,0.009254,0.006165,1
0.0083428,0.0057257,0.0085805,0.0055332,2
0.0083576,0.0059904,0.0083398,0.0053448,3
0.0081562,0.0058785,0.0084204,0.005308,4
0.0083321,0.0057212,0.0084151,0.0054302,5
0.0081193,0.0059743,0.0083306,0.0055696,6
0.0081873,0.0056827,0.0084726,0.0060153,7
0.0081938,0.0059695,0.008619,0.0053698,8
0.0082781,0.005726,0.0085367,0.0057777,9
0.0082134,0.0059329,0.0083333,0.0054579,10
0.0086211,0.006083,0.008278,0.0055957,11
0.0081186,0.0055821,0.0084193,0.0053192,12
0.0084009,0.0061535,0.0083297,0.0055697,13
0.0080335,0.0059165,0.0084492,0.0053963,14
0.0087629,0.0056604,0.0086543,0.0059406,15
0.0081233,0.0055192,0.0083924,0.0054374,16
0.0082012,0.005896,0.008324,0.0056698,17
0.0086243,0.0057091,0.00858,0.0053914,18
0.0085236,0.0059116,0.008338,0.0056395,19
0.0082209,0.0059504,0.0082625,0.0053602,20
0.0088667,0.0057056,0.0084334,0.0056496,21
0.0082202,0.00597,0.0084293,0.0053074,22
0.0082011,0.0055877,0.0083272,0.0059424,23
0.0086556,0.0055666,0.0084072,0.0053922,24
0.0082284,0.0058765,0.0082808,0.0056442,25
0.008643,0.0061177,0.0083942,0.0054703,26
0.0081074,0.005728,0.0084057,0.00588,27
0.0086944,0.0061954,0.0086463,0.005455,28
0.0081958,0.0056036,0.0083966,0.0055825,29
0.008785,0.0062555,0.0083251,0.0054494,30
0.0081051,0.0055636,0.0084137,0.0056649,31
0.0087167,0.0055906,0.0084268,0.0054857,32
0.00822,0.0058983,0.0084088,0.0056742,33
0.0081692,0.0059764,0.0085543,0.0053442,34
0.0083994,0.0056949,0.0083584,0.0056875,35
0.0081202,0.00591,0.0083154,0.0054902,36
0.0083588,0.0057087,0.008412,0.0053224,37
0.0081883,0.0059657,0.0084088,0.0057324,38
0.0081066,0.0057281,0.0083237,0.0058385,39
0.00884,0.005951,0.0086402,0.0053758,40
0.0082997,0.0059248,0.0084739,0.0056221,41
0.0083503,0.0059247,0.0083911,0.005414,42
0.008042,0.0058589,0.0082753,0.0059564,43
0.0081215,0.0056117,0.0082503,0.0053762,44
0.0084636,0.0057774,0.0082457,0.005635,45
0.0085653,0.0055191,0.0082594,0.005446,46
0.0082727,0.0062075,0.0083397,0.0056753,47
0.0083678,0.0056539,0.0084029,0.0052709,48
0.0081846,0.0058731,0.0083239,0.0056239,49
0.0084902,0.0059873,0.0084664,0.0052882,50
0.0081643,0.0057114,0.0084155,0.0053347,51
0.0084884,0.0058704,0.0084033,0.005889,52
0.0085456,0.0056749,0.0083433,0.0056459,53
0.0081014,0.0059461,0.0084067,0.0054575,54
0.0086547,0.0059597,0.0083339,0.0060103,55
0.0082359,0.0058871,0.0083315,0.0053589,56
0.0080961,0.0057383,0.0084018,0.0055765,57
0.008647,0.0056296,0.008447,0.0055089,58
0.008124,0.0058605,0.0083318,0.0056604,59
0.0081697,0.0060169,0.0084149,0.0055184,60
0.0085576,0.0057351,0.0083291,0.0055905,61
0.0085961,0.0059214,0.0084704,0.0053988,62
0.0081163,0.0057295,0.0084256,0.0055962,63
0.0084813,0.0059432,0.0083748,0.0054225,64
0.0082092,0.0056534,0.0083322,0.0059556,65
0.0084598,0.0059671,0.008413,0.0054349,66
0.008189,0.0056839,0.0083218,0.0053747,67
0.0081097,0.0056601,0.0084135,0.0054588,68
0.008353,0.005836,0.0083293,0.0059088,69
0.0081094,0.0056002,0.0084047,0.0054517,70
0.0084167,0.0058126,0.0083289,0.0055257,71
0.0084548,0.0058588,0.008254,0.0060528,72
0.0081911,0.0056536,0.0086351,0.0054009,73
0.0084756,0.005973,0.0082505,0.0057487,74
0.00826,0.0059973,0.0084091,0.0053668,75
0.0084388,0.0056396,0.0085559,0.005854,76
0.0082444,0.0056703,0.0083222,0.0056279,77
0.0087825,0.0058926,0.0083586,0.0053387,78
0.0081982,0.0057107,0.0084088,0.005907,79
0.008691,0.0062293,0.0083969,0.0053411,80
0.0080768,0.0057189,0.0084071,0.0057707,81
0.0083593,0.0062318,0.0084192,0.0055027,82
0.0081791,0.0057281,0.0083582,0.005612,83
0.0083674,0.0059092,0.0086892,0.0054493,84
0.0082435,0.0056962,0.0085167,0.0057245,85
0.0084724,0.0059591,0.0083172,0.0053997,86
0.0081848,0.0056911,0.0084669,0.0056157,87
0.0084376,0.0059465,0.0084088,0.0057129,88
0.0082233,0.0056876,0.0083801,0.0054815,89
0.0084867,0.0058994,0.0083956,0.0055381,90
0.0081837,0.0056326,0.0084091,0.0054733,91
0.0087316,0.0062515,0.0084963,0.0057228,92
0.008215,0.0056626,0.0083453,0.0054425,93
0.0090409,0.0055811,0.0084035,0.0056844,94
0.0082171,0.0058479,0.0083301,0.0053955,95
0.0084024,0.005868,0.0083985,0.0056131,96
0.0081985,0.0056904,0.0083916,0.0056862,97
0.0081722,0.0058294,0.0083892,0.0055804,98
0.0084979,0.0055113,0.0083362,0.0056168,99
