ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.0116387,0.0087463,0.0116015,0.0084186,0
0.0117046,0.0089134,0.0122963,0.0079054,1
0.010945,0.0086923,0.0109844,0.0082144,2
0.0115929,0.0082518,0.0112029,0.0076525,3
0.0109802,0.0085773,0.0113899,0.0079289,4
0.0113174,0.0082027,0.0109373,0.0075725,5
0.0111313,0.0085797,0.0116347,0.0079626,6
0.0119754,0.0080779,0.0113355,0.0076392,7
0.0112118,0.0084579,0.0116274,0.0087284,8
0.011565,0.0080288,0.01142,0.0075632,9
0.011505,0.0084326,0.0116536,0.0080508,10
0.0114406,0.0079405,0.0112136,0.0076841,11
0.0107904,0.0084522,0.0121987,0.0075272,12
0.0109468,0.0079268,0.0114839,0.0074613,13
0.01157,0.0086163,0.0112096,0.0080056,14
0.0107105,0.0081184,0.0113976,0.0082855,15
0.0119903,0.0081504,0.0116008,0.0075562,16
0.0110089,0.0079302,0.0108101,0.0078914,17
0.0117331,0.0083458,0.011411,0.0077372,18
0.0110101,0.0081385,0.0116139,0.0076738,19
0.0109253,0.0084133,0.0118725,0.0079109,20
0.0111813,0.0081286,0.0113131,0.0076757,21
0.0107838,0.0083881,0.0118285,0.0080597,22
0.011252,0.0082333,0.011403,0.0080738,23
0.0110981,0.0085476,0.0117071,0.007619,24
0.0114071,0.0079535,0.0110802,0.007632,25
0.0106987,0.0083529,0.0117828,0.008015,26
0.0112291,0.0081337,0.0113015,0.0081573,27
0.0107713,0.0083922,0.0113256,0.0079493,28
0.0110682,0.0082442,0.0118423,0.0081244,29
0.0112627,0.0086594,0.0114242,0.0075674,30
0.0114116,0.0079519,0.0115674,0.0076247,31
0.0111108,0.0083824,0.011133,0.0078335,32
0.010705,0.0081507,0.0117489,0.0083472,33
0.0114897,0.0084225,0.0113025,0.0076142,34
0.0110448,0.00822,0.0115705,0.0080208,35
0.0117155,0.0084757,0.0111069,0.0080145,36
0.011205,0.0079622,0.0113087,0.0074472,37
0.0114754,0.0083524,0.0112905,0.0080008,38
0.0110885,0.0083113,0.0114803,0.007776,39
0.0117891,0.0084329,0.0117918,0.0080124,40
0.0114048,0.0080373,0.0113401,0.0075505,41
0.0108694,0.0085688,0.0117821,0.0077807,42
0.0106663,0.0078728,0.0114859,0.007605,43
0.011656,0.0084538,0.0112499,0.0077834,44
0.0113006,0.0079691,0.011356,0.0078411,45
0.0116386,0.0087596,0.0112552,0.0075558,46
0.0112319,0.0082607,0.0111999,0.0079157,47
0.0110901,0.0083357,0.0117643,0.0078506,48
0.0114056,0.0080655,0.0111194,0.0076084,49
0.0111286,0.0085781,0.0112201,0.007985,50
0.0113492,0.0079059,0.0108493,0.0078196,51
0.0109953,0.0087878,0.0117084,0.0081453,52
0.0112761,0.0081675,0.0108177,0.008113,53
0.0111744,0.0083567,0.0109133,0.007714,54
0.0111966,0.0078623,0.0108633,0.0074319,55
0.0114665,0.0086546,0.0115765,0.0083121,56
0.0109427,0.0080214,0.0115822,0.0077176,57
0.0108915,0.0086954,0.0114948,0.0073734,58
0.0114327,0.0080615,0.0114087,0.0082678,59
0.0109892,0.0087241,0.0117805,0.0076847,60
0.011568,0.0081584,0.0113262,0.0081417,61
0.0114173,0.0084785,0.0115414,0.007858,62
0.0110619,0.0080042,0.01092,0.0080413,63
0.0109485,0.0085478,0.0116009,0.0076323,64
0.0108706,0.0080367,0.0108182,0.0076118,65
0.0114409,0.0084347,0.0111304,0.007985,66
0.0107576,0.0080376,0.0113763,0.0076225,67
0.0112602,0.0086862,0.0112815,0.0075432,68
0.0109061,0.008052,0.0112616,0.0081821,69
0.0115771,0.0086552,0.0113528,0.0078447,70
0.0112621,0.007869,0.0111354,0.007584,71
0.010746,0.008769,0.0115378,0.0080779,72
0.0112529,0.0080583,0.0111476,0.0076438,73
0.0109272,0.0084268,0.0112761,0.008152,74
0.0109039,0.0082045,0.011502,0.0078888,75
0.0110414,0.0085101,0.0112569,0.0078546,76
0.0113194,0.0081272,0.0116493,0.0079339,77
0.011237,0.0083535,0.0115898,0.0077527,78
0.010723,0.0080565,0.0111422,0.0083861,79
0.0115597,0.0083731,0.0115581,0.0077745,80
0.0111045,0.0079403,0.0112559,0.0078207,81
0.0118771,0.0085016,0.0115192,0.0076247,82
0.0112261,0.0078391,0.0110436,0.0075493,83
0.0110832,0.0084932,0.011688,0.0077335,84
0.0112933,0.007947,0.0109474,0.0079129,85
0.011066,0.0084753,0.0112914,0.007495,86
0.0115968,0.0081047,0.0112864,0.0077842,87
0.0111594,0.0084221,0.0109562,0.0078501,88
0.0110235,0.0080797,0.0114309,0.0075416,89
0.0116078,0.0087945,0.0109822,0.007929,90
0.0112678,0.0081666,0.0119523,0.0075546,91
0.0119478,0.0084417,0.0111017,0.0081093,92
0.0112367,0.0079294,0.0115832,0.0077397,93
0.011547,0.0086589,0.0111461,0.0077905,94
0.0109289,0.0081301,0.0110863,0.0075678,95
0.011793,0.0084835,0.0109782,0.0079545,96
0.011032,0.008097,0.0110559,0.0076083,97
0.0112396,0.0087832,0.0108567,0.0082375,98
0.0115025,0.0080859,0.0110608,0.0077086,99
