ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.0129703,0.0100339,0.0125729,0.0094468,0
0.0116804,0.0088679,0.0114137,0.0084019,1
0.0112287,0.0084173,0.0108496,0.007981,2
0.0112363,0.0083963,0.0110145,0.0079741,3
0.0109042,0.0081271,0.0106494,0.0076341,4
0.0111164,0.0082122,0.010875,0.0077893,5
0.0109497,0.0080708,0.0106662,0.0076653,6
0.0110573,0.0082568,0.0108319,0.0078761,7
0.0112091,0.0083954,0.0108788,0.0078812,8
0.0110172,0.0081533,0.0107301,0.0077184,9
0.0111455,0.0082392,0.0109047,0.0078657,10
0.0111502,0.0083343,0.0108733,0.0079669,11
0.0108313,0.0080061,0.0105814,0.0075449,12
0.0111697,0.008418,0.0109038,0.0079414,13
0.0109145,0.0080886,0.0106861,0.007654,14
0.0110355,0.0083,0.010831,0.0077911,15
0.0112144,0.0082895,0.0109318,0.0078753,16
0.0110464,0.008161,0.0107072,0.0077742,17
0.0110929,0.0083693,0.010833,0.0078959,18
0.0111222,0.0082176,0.0108063,0.007826,19
0.0107523,0.007952,0.0105985,0.0076146,20
0.011242,0.0083931,0.010973,0.0079455,21
0.0109014,0.0080968,0.0106423,0.0077041,22
0.0111146,0.0083042,0.0108468,0.0077998,23
0.0111288,0.0084074,0.0109051,0.00795,24
0.0109873,0.0081041,0.0107667,0.0077221,25
0.0111767,0.0082924,0.0108375,0.0078437,26
0.0111099,0.0083103,0.0108167,0.0078851,27
0.0108343,0.0080032,0.0106164,0.0075496,28
0.0111658,0.0083298,0.0109009,0.0079093,29
0.0108973,0.0081377,0.010627,0.007636,30
0.011007,0.0081858,0.0108348,0.0077937,31
0.0112277,0.0083839,0.0109501,0.0079674,32
0.0109541,0.0082024,0.0107493,0.0077143,33
0.0111911,0.0082398,0.0108557,0.0078639,34
0.0110662,0.008295,0.0108316,0.0078456,35
0.010829,0.0080292,0.0106078,0.0075606,36
0.0111962,0.008419,0.0108603,0.0078906,37
0.0109386,0.0080167,0.0106677,0.007604,38
0.0110528,0.0082102,0.0108425,0.0078066,39
0.0112048,0.0083859,0.0109116,0.0079472,40
0.0125785,0.0097492,0.0123504,0.0092543,41
0.0118468,0.0090014,0.0115861,0.008552,42
0.0122549,0.0096173,0.0120068,0.0090432,43
0.0118514,0.0090456,0.0116087,0.008514,44
0.0124145,0.0095888,0.0121152,0.0091328,45
0.0118119,0.0090978,0.0115521,0.0085437,46
0.0124124,0.0095829,0.0121577,0.0091123,47
0.0117823,0.0090264,0.0115344,0.0086261,48
0.0125298,0.0096939,0.0123377,0.0093233,49
0.0118137,0.009025,0.0115775,0.0085577,50
0.0123332,0.0096999,0.0121166,0.0091317,51
0.0117912,0.0089231,0.0117659,0.0084258,52
0.0125916,0.0096427,0.0122577,0.0092439,53
0.0118536,0.0090505,0.0115572,0.0086095,54
0.0124854,0.0096548,0.0122077,0.0091166,55
0.0117741,0.0089249,0.0114982,0.0085243,56
0.0124529,0.009584,0.0121267,0.0092969,57
0.0117618,0.0090325,0.0115834,0.0085531,58
0.0122006,0.0097471,0.012151,0.0090593,59
0.0117349,0.0089422,0.0114985,0.0085368,60
0.0123239,0.0096127,0.012146,0.0092709,61
0.0117791,0.0089987,0.0115722,0.0085185,62
0.0122866,0.0097314,0.0121229,0.0090574,63
0.0116503,0.0089891,0.0115142,0.0085062,64
0.012516,0.0096691,0.0121337,0.0092349,65
0.0117869,0.0090149,0.0115559,0.0085566,66
0.012186,0.0097459,0.01225,0.009086,67
0.0116127,0.008914,0.0115519,0.008508,68
0.0124376,0.0096825,0.0120843,0.0092258,69
0.0119078,0.0090406,0.0116512,0.008617,70
0.0122455,0.0096711,0.0122,0.0090608,71
0.0117627,0.0089241,0.0115035,0.0085345,72
0.0122844,0.0096095,0.0121405,0.009359,73
0.0117937,0.0090393,0.0116252,0.008606,74
0.0124123,0.0097374,0.0121833,0.009066,75
0.011712,0.0089584,0.0114956,0.0085138,76
0.0123972,0.0095673,0.0121214,0.0092662,77
0.0117249,0.0091094,0.01154,0.0085141,78
0.0123085,0.0096474,0.0122222,0.0091134,79
0.0116393,0.0089848,0.0114647,0.0084802,80
0.0124318,0.0096089,0.0121704,0.0092324,81
0.0117662,0.0090356,0.0115246,0.0086009,82
0.0123221,0.0096838,0.0121953,0.0090802,83
0.0116735,0.0089857,0.0114771,0.0084837,84
0.0123181,0.0096269,0.0121022,0.0093512,85
0.0118077,0.0090154,0.0115727,0.008604,86
0.0122969,0.0097536,0.0121616,0.0090633,87
0.0116804,0.0089347,0.0115267,0.0085162,88
0.0123606,0.0096394,0.0121503,0.0092777,89
0.0117428,0.0090315,0.0118141,0.0085151,90
0.0123243,0.0097275,0.0121334,0.0090549,91
0.011662,0.0089745,0.011517,0.0085459,92
0.0123113,0.0095673,0.0123597,0.009212,93
0.0117531,0.0090418,0.0116136,0.0086207,94
0.012326,0.0096679,0.0120452,0.0091489,95
0.011645,0.0089866,0.0115366,0.0085057,96
0.012377,0.0096228,0.0121165,0.0092366,97
0.0118394,0.0090297,0.0116283,0.0086839,98
0.0122716,0.0096752,0.0121582,0.0090776,99
