ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.0468015,0.0447601,0.0479454,0.0428834,0
0.0467201,0.0447805,0.0481639,0.0429533,1
0.0462953,0.0442418,0.0472353,0.0420337,2
0.0464461,0.0449363,0.0476941,0.0426991,3
0.0461965,0.0440718,0.0475071,0.0421411,4
0.046546,0.0450094,0.0475416,0.0424421,5
0.0464498,0.044123,0.0474969,0.0424067,6
0.0465392,0.0447633,0.0473914,0.0422924,7
0.0463523,0.0440784,0.0470082,0.0425956,8
0.04638,0.0446955,0.047967,0.0421807,9
0.0458506,0.0442709,0.0473239,0.0421001,10
0.046346,0.0448743,0.0473214,0.0420598,11
0.0462533,0.0443784,0.0470818,0.0422387,12
0.0461021,0.044436,0.0473543,0.0427504,13
0.0461377,0.0440288,0.0475685,0.0422382,14
0.0456073,0.0441607,0.0470215,0.0426977,15
0.0466743,0.0441048,0.0473083,0.0422692,16
0.0459829,0.0439242,0.0476059,0.0421749,17
0.045924,0.0442004,0.0470641,0.0424217,18
0.0456244,0.0439133,0.0475546,0.0422646,19
0.0466628,0.044179,0.0470444,0.0423154,20
0.0458174,0.0438325,0.0471731,0.0426887,21
0.0459399,0.0441993,0.0470018,0.0420281,22
0.0464316,0.0442944,0.0476343,0.0422241,23
0.0460666,0.0436153,0.0472711,0.0425188,24
0.0458774,0.0445924,0.0476734,0.0425425,25
0.0463109,0.0440054,0.0473348,0.0423188,26
0.0463597,0.0444345,0.0479742,0.0421171,27
0.0456881,0.0438382,0.0471862,0.0426412,28
0.0465302,0.0437078,0.0479052,0.0422487,29
0.0461065,0.0439592,0.0472956,0.0424365,30
0.0462081,0.0443299,0.0470528,0.0423307,31
0.0460058,0.0440305,0.0476188,0.0420982,32
0.0460697,0.0443187,0.0475218,0.0424634,33
0.0464717,0.0439129,0.0469822,0.0422576,34
0.0457243,0.0442557,0.0474836,0.042692,35
0.0462896,0.0437868,0.0477035,0.042629,36
0.0457319,0.0444336,0.0474771,0.0423186,37
0.0466916,0.0440301,0.0475126,0.0424627,38
0.0461569,0.0443765,0.0477221,0.0426527,39
0.046172,0.0438445,0.0472335,0.0422494,40
0.0461812,0.0446236,0.0475112,0.0424615,41
0.0461728,0.0437902,0.0468979,0.041941,42
0.0460243,0.0440971,0.0477261,0.0418361,43
0.0463979,0.0440382,0.0472569,0.0417794,44
0.0458889,0.0437291,0.0478871,0.0417988,45
0.045943,0.0444105,0.0473638,0.0421834,46
0.0464278,0.0439788,0.047994,0.0423658,47
0.0461878,0.0436478,0.0474277,0.0421924,48
0.046376,0.0428962,0.0477856,0.0418547,49
0.0457339,0.0429626,0.0475399,0.0421441,50
0.0465408,0.0427826,0.0477091,0.0423075,51
0.046194,0.0430053,0.0470004,0.0422075,52
0.0461366,0.0427643,0.0479928,0.0421495,53
0.0461126,0.0432452,0.0471351,0.0418804,54
0.046299,0.0432923,0.0472324,0.0419139,55
0.0464651,0.0433101,0.0473,0.0419249,56
0.0461205,0.0432735,0.0470938,0.0419214,57
0.0465858,0.0440551,0.0476913,0.0421735,58
0.0460094,0.0441997,0.0471492,0.0416778,59
0.0466383,0.0431009,0.047525,0.0424755,60
0.0461214,0.0431416,0.0474263,0.0417805,61
0.0462826,0.0430716,0.0477898,0.0425154,62
0.0456924,0.0433471,0.0473482,0.0417431,63
0.0459116,0.0433304,0.0478689,0.0424663,64
0.0461447,0.0430223,0.0472592,0.0422574,65
0.0456397,0.044151,0.0478321,0.0424069,66
0.0466551,0.0441346,0.0470987,0.0425023,67
0.0460016,0.0443631,0.0473586,0.0425049,68
0.045507,0.0439867,0.047617,0.0424357,69
0.04551,0.0449218,0.0470317,0.0424962,70
0.045377,0.0439551,0.0474955,0.0426975,71
0.0457155,0.044357,0.047071,0.0422117,72
0.045777,0.0442623,0.0471331,0.0424959,73
0.0455294,0.0446255,0.0468212,0.0427358,74
0.0452789,0.0442565,0.0472759,0.042028,75
0.0456291,0.04483,0.0469754,0.0425529,76
0.0455335,0.044166,0.0475686,0.0426245,77
0.045514,0.0445893,0.0471872,0.0422424,78
0.0459089,0.0443439,0.047891,0.0422036,79
0.0454737,0.0445721,0.0468347,0.042556,80
0.0455809,0.0443249,0.0472984,0.0424685,81
0.0458276,0.0447849,0.0467169,0.0422752,82
0.0454163,0.0442724,0.0470164,0.0425404,83
0.0459197,0.0446673,0.0474581,0.0421378,84
0.0455243,0.044264,0.0469571,0.0425081,85
0.0455952,0.0445763,0.047496,0.0428907,86
0.0454772,0.0441436,0.0456822,0.0425453,87
0.0451672,0.0441481,0.0467627,0.042416,88
0.0452733,0.0430765,0.0473949,0.0424108,89
0.0452238,0.0430936,0.0481308,0.042298,90
0.0460091,0.0429555,0.047177,0.0424082,91
0.0454625,0.0432964,0.0471082,0.0421569,92
0.046077,0.0429955,0.0476772,0.0420879,93
0.0451398,0.0435407,0.0471251,0.0425158,94
0.0458149,0.0437055,0.0476302,0.0421505,95
0.0454681,0.0429717,0.0471485,0.0424205,96
0.0454277,0.0433389,0.0480091,0.0426209,97
0.0458671,0.0427668,0.0471361,0.0420438,98
0.0455454,0.0439337,0.0474934,0.0424948,99
