ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.0123951,0.0100937,0.0127795,0.0089641,0
0.0104706,0.0077096,0.0104745,0.0080516,1
0.0097654,0.0068737,0.0096094,0.0066988,2
0.0096359,0.0067977,0.0095336,0.0066822,3
0.0094103,0.0065242,0.0092887,0.0064272,4
0.0095682,0.0067035,0.0094864,0.006615,5
0.0094008,0.0065464,0.0092792,0.0064077,6
0.0095476,0.0067213,0.009475,0.0066051,7
0.0093916,0.0065746,0.009282,0.0064303,8
0.0095648,0.0067086,0.0094943,0.00657,9
0.0093734,0.0065522,0.0092818,0.0064037,10
0.0095627,0.006726,0.0094585,0.0065989,11
0.0093743,0.0065443,0.0092962,0.006401,12
0.0095905,0.0067279,0.0094726,0.0065931,13
0.0093906,0.0065604,0.0092902,0.0064143,14
0.0095525,0.0067653,0.0094794,0.0065644,15
0.0093911,0.0065337,0.0093093,0.0064125,16
0.0095958,0.0067221,0.0094525,0.0065863,17
0.009409,0.0065407,0.0093086,0.0064102,18
0.009587,0.0067307,0.0094638,0.0066063,19
0.0093845,0.006541,0.0092764,0.0063954,20
0.009566,0.0067113,0.009462,0.0065685,21
0.0093793,0.0065212,0.0093127,0.0064574,22
0.0095744,0.0067344,0.0094565,0.0065966,23
0.0093974,0.0065506,0.0092753,0.006407,24
0.0095625,0.0067355,0.009486,0.0066157,25
0.0093844,0.0065378,0.0092862,0.0064258,26
0.0095617,0.006822,0.0095033,0.0066092,27
0.0093947,0.0065633,0.009314,0.0063877,28
0.0095557,0.0067631,0.0094654,0.0066041,29
0.0093917,0.0065499,0.0092963,0.0064,30
0.0095569,0.0067338,0.0094921,0.0066144,31
0.00936,0.0065476,0.0093039,0.0063812,32
0.0095561,0.0067523,0.0094694,0.0065805,33
0.0093909,0.0065633,0.0093037,0.0064357,34
