ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.012913,0.0098766,0.013064,0.009826,0
0.0121247,0.0094975,0.0129285,0.0093988,1
0.0114786,0.0087655,0.0121316,0.008595,2
0.0113928,0.0086898,0.0123683,0.008636,3
0.0112435,0.0082331,0.0123554,0.0079072,4
0.0126221,0.0082207,0.0115305,0.0084972,5
0.0118177,0.008146,0.0113895,0.0080228,6
0.0109314,0.0086537,0.0114118,0.0082021,7
0.0110966,0.0086465,0.0111138,0.0087494,8
0.0111077,0.0086433,0.0114259,0.0083537,9
0.0107332,0.0088099,0.0111671,0.0083319,10
0.0107641,0.008314,0.011081,0.0083195,11
0.011145,0.0082304,0.0112966,0.0081804,12
0.0109989,0.008835,0.0118214,0.0086136,13
0.0111008,0.008151,0.0112601,0.008163,14
0.0106255,0.0086358,0.0109929,0.0081909,15
0.0113418,0.0090566,0.010918,0.0082945,16
0.0109929,0.0081136,0.0113625,0.0081011,17
0.0109322,0.0083548,0.0107644,0.0081862,18
0.0110173,0.0087726,0.0112125,0.0082949,19
0.0108161,0.008233,0.0112542,0.0080516,20
0.0108954,0.008546,0.0110298,0.0086598,21
0.0108608,0.0083081,0.0108081,0.0079577,22
0.0108076,0.0085173,0.0109604,0.0084815,23
0.0109111,0.0084943,0.0111589,0.008421,24
0.0106946,0.0084598,0.0109493,0.0083332,25
0.0111393,0.008628,0.0109353,0.0084398,26
0.0105659,0.0090205,0.0112559,0.0080849,27
0.010681,0.008396,0.011328,0.0078357,28
0.0110946,0.0084627,0.0109263,0.0086275,29
0.011205,0.0083803,0.0110268,0.0083149,30
0.0106193,0.0087294,0.0110393,0.008551,31
0.0108771,0.0084404,0.0108377,0.0084579,32
0.0109391,0.0082984,0.0114226,0.0080601,33
0.0111937,0.0082991,0.0108224,0.0081432,34
0.0110778,0.0087758,0.0112714,0.0084796,35
0.0110885,0.007964,0.0110617,0.0081256,36
0.0105241,0.0087602,0.0110202,0.0084127,37
0.0110893,0.0086457,0.0111926,0.0079862,38
0.0109769,0.0085713,0.0112027,0.0080771,39
0.0107821,0.0084072,0.011209,0.0088628,40
0.0108525,0.0099381,0.0110167,0.0096579,41
0.0110577,0.00951,0.0110058,0.0089606,42
0.011007,0.0098193,0.0111669,0.0097936,43
0.0110348,0.0092203,0.0109011,0.0090408,44
0.0106731,0.0101505,0.011208,0.009972,45
0.010799,0.0093565,0.0112306,0.0089142,46
0.0107996,0.0097928,0.0111319,0.0098134,47
0.0111012,0.0093693,0.0113064,0.0091178,48
0.010829,0.0100505,0.0109669,0.009785,49
0.0111527,0.0095648,0.0112412,0.009072,50
0.0107949,0.0097728,0.0107287,0.0098857,51
0.0110784,0.0093002,0.0108752,0.009236,52
0.010654,0.0098975,0.0109635,0.0097022,53
0.0107816,0.0093865,0.0109147,0.0096012,54
0.0109169,0.0099352,0.0111749,0.0098588,55
0.0108787,0.0091528,0.011265,0.0090791,56
0.0105968,0.0099066,0.0107777,0.0097709,57
0.0107492,0.0091974,0.0110456,0.0092992,58
0.0108253,0.0100006,0.0110131,0.0100091,59
0.0109641,0.0091297,0.011293,0.0088573,60
0.0109171,0.0100097,0.0111583,0.0099155,61
0.0108123,0.0093425,0.0112855,0.009061,62
0.0109754,0.0098564,0.0109468,0.0098394,63
0.0107887,0.0093687,0.0113129,0.0092327,64
0.01063,0.0101042,0.0107851,0.0095142,65
0.0109823,0.0095154,0.0109363,0.0092373,66
0.010936,0.0102395,0.0110119,0.0096557,67
0.010971,0.009335,0.0108763,0.0088781,68
0.0108316,0.0099825,0.0111624,0.0099402,69
0.0106094,0.0092415,0.0109821,0.008939,70
0.0108068,0.010173,0.0109693,0.0096225,71
0.0108118,0.0094012,0.0108058,0.0092072,72
0.0106079,0.0099099,0.011339,0.0099437,73
0.0108154,0.0094434,0.0108713,0.0091502,74
0.0110431,0.0100647,0.0111746,0.0094905,75
0.0105141,0.0093972,0.0110467,0.0090664,76
0.0107137,0.0098869,0.0109517,0.0096386,77
0.0106581,0.0093648,0.0110197,0.0092266,78
0.011069,0.0101802,0.0110989,0.0098126,79
0.0110039,0.0090667,0.0112734,0.0090567,80
0.0110747,0.0097054,0.01074,0.0097228,81
0.0108582,0.0091836,0.0108641,0.0091245,82
0.0109804,0.0098948,0.0109762,0.0097083,83
0.0109089,0.0092621,0.010992,0.0089284,84
0.0111126,0.0100721,0.010995,0.0096054,85
0.0107041,0.0093474,0.0108813,0.0091989,86
0.0109036,0.0100775,0.0108805,0.0096441,87
0.0110968,0.0091428,0.0113185,0.0091052,88
0.0106166,0.0101104,0.0107693,0.0096491,89
0.0107152,0.0093818,0.0112013,0.0091009,90
0.010645,0.0096013,0.0109575,0.0096076,91
0.0106163,0.0093231,0.0113026,0.0088029,92
0.0107107,0.0099789,0.0110088,0.0095864,93
0.0107857,0.0094718,0.0110262,0.0088386,94
0.0108181,0.0099929,0.0109183,0.0100005,95
0.0107283,0.0090898,0.0109321,0.0087833,96
0.0105742,0.0100802,0.0108067,0.0099681,97
0.0110819,0.0092326,0.0111488,0.0088567,98
0.01063,0.0101656,0.0111873,0.0098512,99
