ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.0105138,0.0080068,0.0109134,0.0077971,0
0.0107417,0.0083639,0.0109394,0.0078017,1
0.0102451,0.0077331,0.0103979,0.007371,2
0.0105561,0.0081312,0.0107956,0.0077408,3
0.0100063,0.0075429,0.0103194,0.0072284,4
0.0102434,0.0078362,0.0104963,0.0073211,5
0.010055,0.0075675,0.0102625,0.0070994,6
0.0102451,0.0077643,0.0104382,0.0075238,7
0.0100159,0.0075489,0.0102383,0.0071516,8
0.0102805,0.0077716,0.0105056,0.0074231,9
0.0099984,0.0075249,0.0102607,0.0072612,10
0.0102578,0.007821,0.0104956,0.007334,11
0.0100018,0.0075774,0.010243,0.0072205,12
0.0102904,0.0077811,0.0105175,0.0073895,13
0.0100174,0.0075653,0.0102574,0.0071061,14
0.0102301,0.0077847,0.0105535,0.0074696,15
0.0100558,0.0075689,0.0102881,0.0071312,16
0.0103056,0.0077335,0.010505,0.0073814,17
0.0100694,0.0075465,0.0103166,0.0071839,18
0.0103553,0.0077799,0.0105556,0.0073514,19
0.0101283,0.0075714,0.0103663,0.0071525,20
0.0103298,0.0077104,0.0104953,0.0074117,21
0.0100016,0.0074633,0.01032,0.0071922,22
0.0102508,0.0076082,0.0105201,0.0073947,23
0.0099928,0.0074982,0.0103407,0.0071609,24
0.0103411,0.0077592,0.0105017,0.0073934,25
0.0100073,0.0075463,0.010247,0.0071652,26
0.0102516,0.0077983,0.0105534,0.0074611,27
0.0099868,0.0075427,0.0102418,0.0072329,28
0.0103018,0.0077745,0.0104898,0.0073754,29
0.0100509,0.007541,0.0102354,0.0071494,30
0.0103173,0.0078272,0.0105578,0.0073823,31
0.0100575,0.0075484,0.0102615,0.0072248,32
0.0102831,0.007695,0.0104859,0.007355,33
0.0100754,0.0075776,0.0102739,0.0071801,34
0.0102487,0.0078143,0.0105615,0.0074413,35
0.010045,0.0075672,0.0102365,0.0071862,36
0.0102475,0.0076041,0.0104782,0.0074849,37
0.0100252,0.0074301,0.0102594,0.007161,38
0.0102144,0.0076304,0.0105223,0.0074837,39
0.0099929,0.0074612,0.0102515,0.0071929,40
0.0102334,0.0078029,0.0105457,0.0074526,41
0.0099899,0.0075209,0.0102498,0.0072049,42
0.0103214,0.0078485,0.0104849,0.0074357,43
0.0099781,0.0075339,0.0103022,0.0072436,44
0.0102774,0.007725,0.0105883,0.0074129,45
0.010012,0.0074805,0.010293,0.0072385,46
0.0102437,0.0077581,0.0105127,0.0073352,47
0.0099898,0.0075616,0.0102444,0.0072016,48
0.0102441,0.0077441,0.0105243,0.0073874,49
0.01,0.0075021,0.0103055,0.0071462,50
0.0102857,0.0077698,0.010487,0.0074423,51
0.0100407,0.0074921,0.0102986,0.0072344,52
0.0103023,0.0077524,0.0104982,0.0073524,53
0.0100047,0.0075347,0.010365,0.0072562,54
0.0102927,0.0077985,0.0105174,0.007437,55
0.0100928,0.007524,0.0102445,0.0072544,56
0.0103273,0.0077829,0.0105796,0.0074242,57
0.0100415,0.0075566,0.0103109,0.0072102,58
0.0102582,0.0077754,0.0104727,0.0073119,59
0.0100156,0.0075377,0.0102511,0.0071984,60
0.0103261,0.0077142,0.0104964,0.0074139,61
0.0100071,0.0074998,0.0102807,0.0071861,62
0.010246,0.0077687,0.010516,0.0074361,63
0.0100292,0.0075344,0.0102841,0.0071349,64
0.010297,0.007801,0.0105046,0.007333,65
0.0099868,0.0075313,0.0102643,0.0071815,66
0.0102427,0.0078526,0.0105451,0.0073977,67
0.009983,0.0076232,0.0103089,0.0072319,68
0.0102836,0.0077304,0.0105285,0.0074483,69
0.010051,0.0075334,0.0102471,0.0072587,70
0.0102611,0.0078433,0.0105164,0.0074024,71
0.0100337,0.0074995,0.0102874,0.0072049,72
0.010229,0.0078507,0.0104929,0.007402,73
0.0100467,0.0075973,0.010299,0.0070761,74
0.0103082,0.0077592,0.0104865,0.0073611,75
0.0100007,0.0075646,0.0102363,0.0071298,76
0.0102427,0.0078159,0.0105448,0.007457,77
0.0100477,0.00759,0.0102648,0.0072422,78
0.0103252,0.0078387,0.0104937,0.0073901,79
0.0100785,0.0075431,0.0102723,0.0071239,80
0.0102311,0.0078521,0.010512,0.0074347,81
0.0100821,0.0075428,0.010305,0.0072127,82
0.0102284,0.0077422,0.0105224,0.0075336,83
0.0099956,0.0075459,0.0102293,0.0071909,84
0.0103123,0.0077381,0.0105948,0.0074793,85
0.0099954,0.0075046,0.0103067,0.0072534,86
0.010304,0.0077981,0.0105666,0.0074672,87
0.0099834,0.0075461,0.0102479,0.0071687,88
0.0103426,0.0077397,0.0105776,0.0073251,89
0.0100143,0.0075309,0.0102511,0.0072269,90
0.0103198,0.0077572,0.0105855,0.0074167,91
0.0100025,0.0075586,0.0102792,0.007209,92
0.0102252,0.007774,0.0105187,0.0074491,93
0.0099908,0.0075171,0.010243,0.0071753,94
0.0102626,0.0077792,0.0105405,0.0074355,95
0.0100133,0.0075414,0.0103559,0.0071521,96
0.0102107,0.0078143,0.0104894,0.007398,97
0.010015,0.0075473,0.0102933,0.0071755,98
0.0102604,0.0078045,0.0105004,0.0073515,99
