ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
1.0928319,0.8472102,1.1169251,0.8442783,0
1.0526663,0.7911027,1.0727238,0.7794055,1
0.9881538,0.7312736,1.0103699,0.719084,2
0.9320056,0.6772379,0.9486821,0.67032,3
0.9296058,0.7187965,0.9472963,0.7108487,4
0.9534622,0.6883219,0.9752092,0.6823262,5
0.968542,0.7203149,0.9900263,0.7081131,6
0.933966,0.6758803,0.9477573,0.6675617,7
0.9280176,0.6522997,0.9527329,0.6443293,8
0.9471642,0.7222894,0.9679424,0.6863315,9
0.9331485,0.6861312,0.9528102,0.7066627,10
0.9923723,0.6907173,1.0138678,0.698489,11
0.9460825,0.6970598,0.9558816,0.6970401,12
0.9207903,0.7209312,0.93566,0.6898013,13
0.9709818,0.686778,0.9913657,0.6942174,14
0.9286711,0.6603476,0.9518834,0.6756421,15
0.9681475,0.6766056,0.9759594,0.693899,16
0.9113926,0.662749,0.9236916,0.6768947,17
0.9792386,0.6787131,0.9932702,0.6930993,18
0.9121217,0.6685688,0.9297904,0.6554263,19
0.9392447,0.7552511,0.9566736,0.679252,20
0.985823,0.7063514,0.9787522,0.6761735,21
0.9320056,0.6715543,0.94731,0.7372502,22
0.9166641,0.6591355,0.9303619,0.6896919,23
0.9086021,0.6715205,0.9284539,0.6656262,24
0.9158538,0.6590959,0.9304134,0.6672512,25
0.9077882,0.6715605,0.9242027,0.6609951,26
0.9179591,0.6586051,0.9361916,0.6581597,27
0.9098964,0.6727736,0.9227764,0.6646282,28
0.9158002,0.6660892,0.936478,0.6609475,29
0.9096605,0.6647055,0.9242324,0.6622434,30
0.9183598,0.6649589,0.9311181,0.66645,31
0.9089487,0.6655316,0.924993,0.6644228,32
0.9148502,0.6653397,0.9289114,0.6617544,33
0.9097894,0.6649192,0.9248734,0.6645949,34
0.9175494,0.6656222,0.9293362,0.6576603,35
0.9089566,0.6649666,0.9236447,0.6613883,36
0.915367,0.6653879,0.9283235,0.6647389,37
0.9094682,0.6649167,0.9238925,0.6631863,38
0.9138304,0.6654303,0.930022,0.6650863,39
0.9079764,0.6648518,0.9247449,0.6569974,40
0.915224,0.6654826,0.9293885,0.6605865,41
0.9110022,0.6653062,0.9240575,0.657084,42
0.9136318,0.6654523,0.9292574,0.6648268,43
0.9077235,0.6656167,0.9233692,0.6630806,44
0.9150134,0.6655148,0.9292231,0.6567701,45
0.9075308,0.6650393,0.9247271,0.6587799,46
0.9152234,0.6658111,0.9292433,0.663234,47
0.9092909,0.6655322,0.9249587,0.6577595,48
0.9141431,0.6655469,0.9289914,0.6655352,49
