ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.0270451,0.0233444,0.0268386,0.0237133,0
0.0240808,0.0213864,0.0249734,0.0211191,1
0.0233922,0.0204098,0.0239549,0.0202736,2
0.0236199,0.0204694,0.0238518,0.0204614,3
0.0230461,0.0199908,0.0231574,0.0201806,4
0.0234787,0.0203432,0.0231516,0.0205807,5
0.0231686,0.020167,0.0231337,0.0200677,6
0.0232703,0.0200665,0.0234464,0.0202881,7
0.022868,0.0202889,0.0233327,0.0201402,8
0.0248762,0.0219894,0.0253639,0.0226934,9
0.0243837,0.0215869,0.0248543,0.0216688,10
0.0249309,0.0222783,0.0250583,0.0221555,11
0.0246314,0.0215579,0.0246533,0.0211941,12
0.024826,0.0218182,0.0251267,0.0219492,13
0.0248512,0.0215119,0.0250866,0.0218891,14
0.0248608,0.0218053,0.0253208,0.022183,15
0.024652,0.0214514,0.0247123,0.0215307,16
0.0250666,0.0223239,0.0253937,0.0219151,17
0.0242528,0.0212988,0.0246985,0.0216613,18
0.0251122,0.0218517,0.025352,0.0225118,19
0.0242748,0.0212908,0.0247359,0.0214553,20
0.0249951,0.0224263,0.0251747,0.0222133,21
0.024244,0.0215127,0.0246882,0.0214389,22
0.0249179,0.0221129,0.0248957,0.0221173,23
0.024208,0.0213035,0.0245966,0.021916,24
0.0253401,0.0221271,0.0251153,0.0223973,25
0.0246264,0.0212757,0.0244501,0.0215832,26
0.0250501,0.0223511,0.0253821,0.0219132,27
0.0245738,0.0214197,0.025064,0.0216868,28
0.0248398,0.02201,0.025467,0.0219039,29
0.0243894,0.0215186,0.0245154,0.0216509,30
0.0248566,0.0222823,0.0252113,0.0221743,31
0.0242692,0.0214607,0.0243708,0.0215837,32
0.0249497,0.0218751,0.0250002,0.0221714,33
0.0245166,0.021237,0.0244907,0.0215356,34
0.0247351,0.0221213,0.0252643,0.02221,35
0.0245289,0.0214193,0.0245097,0.0213972,36
0.0251894,0.0221398,0.0255875,0.0220284,37
0.0244654,0.0216497,0.024604,0.021729,38
0.0252793,0.0220171,0.0258166,0.0222294,39
0.0243959,0.0214293,0.0243858,0.0219672,40
0.024829,0.0218957,0.0251382,0.0220516,41
0.0246757,0.0217724,0.024305,0.021703,42
0.0247454,0.0221118,0.0251245,0.0222706,43
0.0243757,0.0213037,0.0245652,0.0213166,44
0.024883,0.0219274,0.0255245,0.0226513,45
0.0242054,0.0216489,0.0246482,0.0222103,46
0.0250301,0.0220426,0.0252231,0.0220739,47
0.0243375,0.0215064,0.0247562,0.0212491,48
0.0253837,0.0220152,0.0251524,0.0220673,49
0.0245444,0.0213391,0.0246497,0.0212895,50
0.0251515,0.022041,0.0252218,0.0224083,51
0.0247495,0.0215008,0.0245321,0.0213525,52
0.025062,0.0220476,0.0251511,0.0222356,53
0.0244257,0.0213053,0.0245707,0.021305,54
0.0246782,0.0218695,0.025281,0.0221348,55
0.0243489,0.0214998,0.0246882,0.0219385,56
0.0250386,0.0221222,0.0253524,0.0224708,57
0.0243232,0.021518,0.0247478,0.0213552,58
0.0249516,0.0217136,0.0250633,0.0221919,59
0.0244202,0.0213257,0.0244284,0.0213512,60
0.0252003,0.021931,0.0249859,0.0220963,61
0.0243083,0.0214513,0.0244274,0.0212398,62
0.0254661,0.0222584,0.0251781,0.0216955,63
0.0242948,0.0215428,0.0245505,0.0216971,64
0.02485,0.0219161,0.0253617,0.0220898,65
0.024146,0.0211829,0.024637,0.0212533,66
0.0248203,0.0221766,0.0251908,0.0225342,67
0.0243149,0.0214856,0.0245911,0.0213915,68
0.0251306,0.0220456,0.0250366,0.0220566,69
0.0242296,0.0212647,0.0245122,0.0219705,70
0.0248518,0.0221143,0.0249389,0.0217649,71
0.024783,0.0211708,0.0244968,0.0240403,72
0.0248975,0.0224349,0.0249608,0.0223978,73
0.0244512,0.0215877,0.024512,0.021487,74
0.0252999,0.0220737,0.0259647,0.022427,75
0.0245109,0.0214423,0.0245456,0.0215262,76
0.0253723,0.0222446,0.025334,0.0223014,77
0.0243335,0.0214771,0.0245747,0.0216854,78
0.0248042,0.0220181,0.025261,0.0220046,79
0.0242804,0.0212098,0.024492,0.0213522,80
0.0249349,0.0221354,0.0251931,0.0221072,81
0.0243509,0.0216962,0.0244182,0.0219848,82
0.0251782,0.0219501,0.0252122,0.0223205,83
0.0245449,0.0215623,0.0246446,0.0213229,84
0.0251698,0.0223305,0.025454,0.0221717,85
0.0245394,0.021398,0.0249825,0.021418,86
0.0249063,0.0222014,0.0255001,0.0221863,87
0.0244606,0.0216659,0.02482,0.0215643,88
0.0249452,0.0220732,0.0253587,0.0217963,89
0.0241165,0.0212596,0.0245889,0.0215672,90
0.0249418,0.0219206,0.0248649,0.022153,91
0.0243457,0.0215931,0.0243905,0.0217815,92
0.0249608,0.0223565,0.0252754,0.0220711,93
0.0244008,0.0215899,0.0246128,0.021834,94
0.0252474,0.0217957,0.0254974,0.0223284,95
0.0244065,0.0213859,0.0244375,0.0219108,96
0.0249819,0.022414,0.0262818,0.0222953,97
0.0247991,0.021651,0.0248537,0.0215462,98
0.0249748,0.0220185,0.0253298,0.0219435,99
