ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.1360948,0.1350368,0.1381497,0.1315906,0
0.1356984,0.1353304,0.1367231,0.1322271,1
0.1347161,0.1335088,0.135391,0.1309665,2
0.1351597,0.1340006,0.1362762,0.1310718,3
0.1349292,0.1338389,0.1350784,0.1306835,4
0.1351122,0.1338754,0.1360323,0.1316464,5
0.1345488,0.1331424,0.1400235,0.1306556,6
0.135151,0.1344972,0.1394199,0.1311127,7
0.1344138,0.1376363,0.1353226,0.1307174,8
0.1350115,0.1316463,0.1361175,0.1314153,9
0.1346337,0.1311702,0.1362694,0.1306878,10
0.1353471,0.1320994,0.1356851,0.1312957,11
0.1348202,0.1311075,0.1361993,0.1311015,12
0.1352271,0.1322453,0.1361759,0.1315092,13
0.1344318,0.1311111,0.1367598,0.1307502,14
0.1351174,0.1322405,0.1360224,0.1313148,15
0.1346431,0.1310399,0.1351072,0.1310106,16
0.1350908,0.1316585,0.135561,0.1313317,17
0.1346188,0.1310674,0.1352833,0.1307847,18
0.134965,0.1320308,0.1355508,0.1320545,19
0.1344264,0.1311202,0.1352646,0.1318396,20
0.1350177,0.1317744,0.135578,0.132966,21
0.1346617,0.131614,0.1350233,0.1326759,22
0.1350955,0.1317876,0.1355538,0.1335951,23
0.1345331,0.1311093,0.1351631,0.1325923,24
0.1347475,0.1319359,0.1356933,0.133919,25
0.1345336,0.131163,0.1351421,0.1324397,26
0.1350841,0.1320226,0.1357677,0.1330831,27
0.1342272,0.1312927,0.1361315,0.1322482,28
0.1349091,0.1317942,0.1360546,0.1328486,29
0.1343566,0.1310934,0.1351233,0.1322657,30
0.1350131,0.1320551,0.1361094,0.1329033,31
0.1345343,0.1312414,0.1352258,0.1328631,32
0.1350278,0.1319183,0.1356405,0.1328248,33
0.1345183,0.1310759,0.1349664,0.1322372,34
0.1348955,0.1318381,0.1355897,0.1326978,35
0.1346021,0.1313054,0.1349641,0.1324501,36
0.1356143,0.1320308,0.1356876,0.1334536,37
0.1344502,0.1310909,0.1354392,0.1322301,38
0.1348767,0.131658,0.1354677,0.1330429,39
0.1344083,0.1311778,0.1355946,0.1335024,40
0.1350815,0.1318093,0.1356541,0.1347895,41
0.1352551,0.1312955,0.1354115,0.1329564,42
0.134937,0.1326206,0.1372935,0.1329472,43
0.134552,0.1309941,0.1360405,0.1321176,44
0.1350573,0.1318901,0.1362701,0.1329772,45
0.1345442,0.1310909,0.1364014,0.1320607,46
0.1350329,0.131837,0.1371558,0.1334346,47
0.1345512,0.1311276,0.1364572,0.1322406,48
0.1353847,0.1319387,0.1371844,0.1327459,49
0.1348611,0.1314464,0.135881,0.1326611,50
0.1351699,0.1319551,0.1370457,0.1331429,51
0.1347513,0.1311382,0.1363337,0.1321207,52
0.1352703,0.1317851,0.1363409,0.1328069,53
0.1348561,0.1310412,0.1359391,0.1323881,54
0.1350771,0.1317236,0.136259,0.1341382,55
0.1348042,0.1312013,0.1350464,0.1323388,56
0.1350995,0.1318994,0.1356732,0.1328291,57
0.1345552,0.1310819,0.1349737,0.1327385,58
0.1349451,0.1317104,0.1358126,0.1329544,59
0.1356997,0.131228,0.1348542,0.1337041,60
0.136201,0.1316424,0.1365036,0.1337781,61
0.1355186,0.1309791,0.1353947,0.1332193,62
0.1361732,0.1317484,0.1354943,0.1336161,63
0.135937,0.1311151,0.1348359,0.1331728,64
0.1363404,0.1316807,0.1354756,0.1338004,65
0.1357094,0.1311109,0.1367056,0.1330495,66
0.13651,0.1318284,0.1356106,0.1338125,67
0.1368865,0.1314817,0.1357471,0.1333345,68
0.1375318,0.1315841,0.1363036,0.134344,69
0.136296,0.1312526,0.1350612,0.1332563,70
0.1365331,0.1326267,0.1357948,0.1335226,71
0.1370573,0.131158,0.1349687,0.1330661,72
0.1365905,0.1327203,0.1374912,0.1334243,73
0.1357928,0.1311702,0.1348565,0.1328285,74
0.1362048,0.1318774,0.135386,0.1337706,75
0.1358747,0.1311836,0.1352055,0.1332477,76
0.1365654,0.1317244,0.1357859,0.1335098,77
0.1354097,0.1310547,0.1352302,0.1332647,78
0.1352766,0.132379,0.135815,0.1336577,79
0.1348669,0.1312821,0.1349321,0.1328053,80
0.1351603,0.1315606,0.1354786,0.1335541,81
0.134466,0.1309432,0.1349176,0.1328,82
0.1351106,0.1317775,0.1356431,0.133286,83
0.1347542,0.1310208,0.1352169,0.1338567,84
0.1351916,0.131903,0.1352683,0.1336051,85
0.1345607,0.1312134,0.1349716,0.1343029,86
0.1352401,0.1316292,0.1354954,0.1347671,87
0.1353503,0.1312037,0.134991,0.1331344,88
0.1350612,0.1316633,0.1355324,0.1335208,89
0.1348176,0.1317911,0.1352443,0.1327939,90
0.1352023,0.1315889,0.1358267,0.1338698,91
0.1346736,0.1309271,0.1349816,0.1329527,92
0.1352511,0.1316614,0.135582,0.1348625,93
0.1347434,0.131237,0.134877,0.1375034,94
0.1361315,0.1317852,0.13564,0.1355642,95
0.1350858,0.1309212,0.1354814,0.1333121,96
0.1353094,0.131952,0.1355482,0.1340375,97
0.1345394,0.1310368,0.1348453,0.1333953,98
0.1351568,0.1320333,0.1358503,0.1337887,99
