ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.0120537,0.0088474,0.0121763,0.0087007,0
0.0118153,0.0089378,0.0118263,0.009166,1
0.0114986,0.0078542,0.0111518,0.0084106,2
0.0115777,0.0081109,0.0114239,0.0082289,3
0.0116519,0.0079336,0.0112919,0.00794,4
0.0113997,0.0082249,0.0116954,0.0076978,5
0.0112376,0.007893,0.0112008,0.0077003,6
0.0115029,0.0082121,0.0115329,0.0080867,7
0.011171,0.0084931,0.0111509,0.0077545,8
0.0113784,0.008031,0.0113104,0.0077443,9
0.0113693,0.0080291,0.0113495,0.0079152,10
0.0115806,0.0082191,0.0116229,0.0081046,11
0.0112398,0.0080069,0.0113412,0.0079062,12
0.0117009,0.0086383,0.0114624,0.0077265,13
0.0111885,0.0078962,0.0111448,0.0077032,14
0.0115554,0.0082295,0.0117981,0.0079741,15
0.0113242,0.00796,0.0112596,0.0076661,16
0.0117413,0.008174,0.0116604,0.0077081,17
0.0115204,0.0080247,0.011326,0.0079869,18
0.0115203,0.0082444,0.0113896,0.0080702,19
0.0113196,0.008263,0.0115072,0.0079579,20
0.0114673,0.0080166,0.0113885,0.0076446,21
0.0112413,0.0082947,0.0112766,0.007741,22
0.0113527,0.0078175,0.0115641,0.0079712,23
0.0114155,0.0080491,0.0113897,0.0077662,24
0.0116334,0.0083924,0.0117955,0.0078364,25
0.0113785,0.0080654,0.0113431,0.0079397,26
0.0112634,0.0084637,0.0111272,0.0080839,27
0.0113151,0.0079837,0.0113263,0.007701,28
0.0114011,0.0082427,0.0116497,0.0079091,29
0.0111668,0.0083225,0.0114927,0.007901,30
0.0119707,0.0081283,0.0113382,0.0080357,31
0.0113679,0.008009,0.011523,0.0078245,32
0.0113869,0.0081843,0.0111713,0.0077226,33
0.0113886,0.007833,0.0116542,0.0079777,34
0.0114067,0.0085376,0.0110769,0.0077899,35
0.0116766,0.0079556,0.0120127,0.0079561,36
0.0113581,0.0082292,0.0115434,0.0079157,37
0.0114679,0.0081204,0.0113517,0.0078523,38
0.0115631,0.0080116,0.0113379,0.0079044,39
0.011192,0.0080341,0.0112975,0.0077508,40
0.0112587,0.0082198,0.0112763,0.0078597,41
0.011609,0.0080189,0.01131,0.0080047,42
0.0113012,0.0081897,0.0117241,0.0077948,43
0.0112258,0.0083271,0.0113352,0.0076838,44
0.0113949,0.0080038,0.011323,0.0081751,45
0.0111565,0.008039,0.0112541,0.0076945,46
0.0118319,0.0083528,0.0113951,0.0079057,47
0.0113721,0.0078337,0.0115676,0.0078801,48
0.0113935,0.0082229,0.0113124,0.0078484,49
0.0115017,0.0080497,0.0112399,0.0081428,50
0.0112799,0.0083108,0.0113745,0.0082429,51
0.011434,0.0081679,0.0112672,0.0078848,52
0.011414,0.0080918,0.0115239,0.0085029,53
0.0113826,0.0082356,0.0112761,0.0078664,54
0.0114313,0.0081395,0.0119362,0.0079137,55
0.0113026,0.0081155,0.0114529,0.007958,56
0.0114816,0.0079318,0.0114488,0.0079084,57
0.0115481,0.0083831,0.0112039,0.0078266,58
0.011469,0.007807,0.0115219,0.0078012,59
0.011317,0.0082448,0.0112995,0.007755,60
0.0116028,0.0079411,0.011425,0.0079759,61
0.011342,0.008209,0.0113938,0.007805,62
0.0114366,0.0084846,0.012045,0.0080159,63
0.0111989,0.0082288,0.0111271,0.0081504,64
0.0117302,0.0083333,0.0111914,0.0076918,65
0.0115098,0.0080098,0.0114424,0.0078803,66
0.0114753,0.008388,0.0117981,0.007877,67
0.0114997,0.0080081,0.0115563,0.0078654,68
0.0115371,0.0087124,0.0114049,0.007686,69
0.0111166,0.0078691,0.0115739,0.0077746,70
0.0114553,0.0081067,0.0113821,0.0080303,71
0.0111962,0.0081167,0.0114678,0.0079759,72
0.0115494,0.0081828,0.0112237,0.007893,73
0.0111869,0.0085127,0.0116869,0.0078173,74
0.0119875,0.007876,0.0113779,0.0079681,75
0.0114818,0.0084917,0.0113383,0.0079279,76
0.0115036,0.0080375,0.0115834,0.0079369,77
0.0111873,0.0085529,0.0113259,0.0078832,78
0.0116191,0.0080197,0.0113228,0.0078734,79
0.011347,0.0086132,0.0114883,0.0078274,80
0.011737,0.0080018,0.0118386,0.007829,81
0.0113999,0.0082053,0.0111491,0.0078764,82
0.0117412,0.0088237,0.0112383,0.0080086,83
0.0115375,0.007929,0.0113022,0.0076978,84
0.0111837,0.0083277,0.0115543,0.007699,85
0.0114835,0.007937,0.011337,0.0079291,86
0.0113724,0.0085284,0.0114349,0.0077091,87
0.0115797,0.0079674,0.0112336,0.007879,88
0.011609,0.0081918,0.0111156,0.0081169,89
0.0114112,0.0079812,0.011103,0.0076683,90
0.0114405,0.0081886,0.0114649,0.0081327,91
0.0115981,0.0077539,0.0112023,0.0078782,92
0.0113532,0.0082093,0.0115279,0.0078855,93
0.0112705,0.008629,0.0112004,0.008036,94
0.0116349,0.0080189,0.0117242,0.0078636,95
0.0111685,0.0082232,0.01119,0.0078543,96
0.0115508,0.0078189,0.0115743,0.008035,97
0.0112614,0.0081957,0.0113968,0.0077239,98
0.011619,0.0079988,0.0113516,0.0081891,99
