ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.0118392,0.008431,0.0121157,0.0085915,0
0.0121479,0.0084571,0.0121218,0.008575,1
0.0120217,0.0084526,0.0118928,0.0100114,2
0.0117881,0.0082661,0.0120237,0.0086143,3
0.0120659,0.0085007,0.0121767,0.0081416,4
0.0121069,0.008446,0.012267,0.0100402,5
0.0120319,0.0086444,0.0122353,0.0083191,6
0.012196,0.0088222,0.0120164,0.008651,7
0.0122123,0.0085133,0.0120538,0.0100265,8
0.0121101,0.0086535,0.0119824,0.0081156,9
0.012157,0.0089651,0.0120692,0.0085229,10
0.0120764,0.0084237,0.012223,0.00959,11
0.0120439,0.0085478,0.0120282,0.0085636,12
0.0120862,0.0085886,0.0119713,0.0084555,13
0.0121457,0.0086352,0.0119327,0.0099317,14
0.0120735,0.0085661,0.012012,0.0083885,15
0.0122752,0.0085827,0.0120523,0.0086092,16
0.0114727,0.0084701,0.0112105,0.0087705,17
0.0113824,0.0086375,0.0111363,0.0088602,18
0.0117546,0.0086061,0.0111653,0.0085891,19
0.0119017,0.0085833,0.0112232,0.0084482,20
0.0122245,0.0088013,0.0114332,0.009651,21
0.0118922,0.0085635,0.0112643,0.007671,22
0.0122674,0.0078863,0.011209,0.0079441,23
0.0123626,0.0081064,0.0115061,0.0077369,24
0.0123797,0.0078546,0.0112582,0.0076724,25
0.0122862,0.0078085,0.0111772,0.0079197,26
0.0121703,0.0077602,0.0115058,0.0078895,27
0.0121589,0.0078103,0.0118932,0.0076358,28
0.0121039,0.0078683,0.0118708,0.0076991,29
0.0121599,0.0078546,0.0121211,0.007649,30
0.0121127,0.0078942,0.0119286,0.0079129,31
0.0122965,0.0077925,0.0120086,0.0075908,32
0.0122345,0.0077539,0.0119693,0.0075963,33
0.0122732,0.00782,0.0120217,0.0077641,34
0.0113661,0.0077545,0.0119283,0.00775,35
0.0110991,0.007817,0.0111949,0.0077034,36
0.010964,0.007746,0.0110064,0.0076941,37
0.0108571,0.0077744,0.0108112,0.0078503,38
0.0111773,0.007744,0.011351,0.0077405,39
0.0109232,0.0077069,0.0107366,0.0076026,40
0.0113854,0.0078247,0.011471,0.0079492,41
0.0109336,0.0077464,0.0106825,0.0076625,42
0.0114049,0.0078092,0.0113522,0.0076704,43
0.0109183,0.0077317,0.0107352,0.0076889,44
0.010889,0.0076658,0.0109874,0.0077318,45
0.0109117,0.0078541,0.0107909,0.0079297,46
0.0112408,0.007686,0.0113153,0.0077044,47
0.0108508,0.0076961,0.0107312,0.0076944,48
0.0109659,0.0077131,0.0110017,0.0076455,49
0.0108814,0.0077833,0.0108656,0.0075776,50
0.0109603,0.0079199,0.010994,0.0078039,51
0.0108454,0.0078209,0.0109686,0.0075382,52
0.0110959,0.0075328,0.0107334,0.0074089,53
0.0108635,0.0074626,0.0112108,0.0073916,54
0.0110197,0.0076257,0.0108634,0.0074407,55
0.0107551,0.0074403,0.0111801,0.007475,56
0.0109471,0.0075477,0.0107992,0.0074108,57
0.0109081,0.0074506,0.0112829,0.0075928,58
0.0108706,0.0075392,0.0112879,0.0073228,59
0.0108168,0.0074572,0.0108126,0.0074862,60
0.0115284,0.0075502,0.0113556,0.0074181,61
0.0109005,0.0076685,0.0106989,0.0073935,62
0.011251,0.0074596,0.0113087,0.0074277,63
0.0109779,0.0074422,0.0110653,0.0073172,64
0.0109889,0.0074918,0.0109251,0.0076303,65
0.0108127,0.0075371,0.0107144,0.0073391,66
0.0109756,0.007506,0.010953,0.007354,67
0.0108184,0.0075208,0.0110086,0.0072541,68
0.0111568,0.0075445,0.0109976,0.0074269,69
0.0107627,0.0075088,0.0110448,0.0074064,70
0.0108373,0.0074863,0.0108769,0.0072777,71
0.0109239,0.0074904,0.0109401,0.0075419,72
0.0109902,0.0074593,0.0110817,0.007343,73
0.0109811,0.0074508,0.0111397,0.0073693,74
0.0108475,0.0074055,0.0108747,0.0073337,75
0.0108951,0.0077807,0.0112867,0.0075183,76
0.0111694,0.0075098,0.0108402,0.0074522,77
0.0108971,0.0076075,0.0119235,0.0073328,78
0.0111357,0.0075153,0.010868,0.0075679,79
0.0108229,0.0074714,0.0109969,0.007288,80
0.0109864,0.0075697,0.0108552,0.0073219,81
0.0108536,0.0075581,0.0109974,0.0073573,82
0.010976,0.0076087,0.0112068,0.0074092,83
0.0107643,0.0074847,0.0107506,0.0073099,84
0.0111059,0.0075738,0.0113809,0.0073398,85
0.0107842,0.0074833,0.0107218,0.0075455,86
0.0109039,0.0074142,0.0114924,0.0072608,87
0.0109165,0.0074344,0.0111614,0.0076367,88
0.0109572,0.0075194,0.0111642,0.007506,89
0.0110483,0.0075837,0.0109673,0.0073584,90
0.0108442,0.0075,0.0114182,0.0074049,91
0.0107694,0.0076012,0.0109253,0.0073361,92
0.0110061,0.0075829,0.0110475,0.0075094,93
0.0107649,0.0075428,0.0111016,0.0072857,94
0.0111434,0.0073347,0.0108566,0.0073032,95
0.0108591,0.0075282,0.0110548,0.0072906,96
0.0110059,0.0074555,0.0110655,0.0073892,97
0.0108596,0.0073926,0.010916,0.0073878,98
0.0110116,0.0075214,0.0109157,0.0074848,99
