ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.0286754,0.0132288,0.0169777,0.0139638,0
0.0136879,0.0102373,0.0131591,0.0110155,1
0.0139642,0.0108639,0.012692,0.010247,2
0.0132935,0.0097594,0.0130855,0.0106601,3
0.0126575,0.0108899,0.0121385,0.0102686,4
0.0134093,0.0091063,0.012324,0.0104563,5
0.0130823,0.0107438,0.0123913,0.0099361,6
0.0133821,0.0089934,0.0122464,0.0111619,7
0.012955,0.0090377,0.012125,0.0098855,8
0.0130547,0.0090182,0.0122184,0.0109572,9
0.0132012,0.0090216,0.0125592,0.0101294,10
0.0126985,0.0086853,0.0121273,0.0105844,11
0.0137148,0.0091521,0.0123395,0.0104523,12
0.0132545,0.0093497,0.0124315,0.0106931,13
0.0135201,0.0086067,0.012466,0.0101403,14
0.0132529,0.0091049,0.0123101,0.0107911,15
0.0132775,0.0095905,0.0123206,0.0100511,16
0.0130953,0.0089415,0.0124758,0.0108857,17
0.0134729,0.0092092,0.0124563,0.0100501,18
0.0131009,0.0091637,0.0122909,0.0107159,19
0.0135858,0.0088429,0.0125864,0.0099353,20
0.0129,0.0089709,0.0117662,0.0105373,21
0.0135004,0.0087347,0.0123532,0.0104548,22
0.0132816,0.0091157,0.0119382,0.0106373,23
0.0136267,0.0092465,0.0125658,0.0101009,24
0.0128922,0.0084554,0.01295,0.0108785,25
0.0135756,0.009268,0.0121429,0.0100039,26
0.0134567,0.009221,0.0124342,0.010793,27
0.0126825,0.0092515,0.012701,0.0100061,28
0.0132783,0.0092676,0.0125238,0.0104929,29
0.0134519,0.0090641,0.0125026,0.0103361,30
0.0131907,0.0091497,0.0120562,0.0105968,31
0.0131386,0.0090954,0.0122982,0.0101842,32
0.0133639,0.0088377,0.0122207,0.0108073,33
0.0129586,0.0089922,0.0123159,0.0098862,34
0.0136974,0.0088849,0.0119723,0.0108753,35
0.0133799,0.0090004,0.0124861,0.0099905,36
0.0134475,0.008546,0.0127667,0.0106742,37
0.0136838,0.0090781,0.0122828,0.01017,38
0.012997,0.0095153,0.0121303,0.0108375,39
0.0131332,0.0085245,0.0131589,0.0104753,40
0.0127329,0.0090965,0.0120779,0.0105783,41
0.013321,0.0091111,0.0123574,0.0098582,42
0.0130117,0.0090889,0.0126196,0.0108997,43
0.0133767,0.0091147,0.0118415,0.0101655,44
0.0130064,0.0088697,0.0124219,0.0106902,45
0.0132075,0.0089539,0.01237,0.0102827,46
0.0130174,0.0090275,0.0126425,0.0103931,47
0.0128376,0.0089151,0.0124306,0.0102928,48
0.0123704,0.009085,0.0123998,0.0105044,49
0.0126794,0.0093833,0.0120492,0.0098099,50
0.0126178,0.009008,0.0124052,0.0107321,51
0.0127173,0.0090467,0.0124054,0.0101488,52
0.0122635,0.0093975,0.0123732,0.0107441,53
0.0124565,0.0089419,0.012374,0.0100616,54
0.0128172,0.0086934,0.0121204,0.010603,55
0.012212,0.0092977,0.0124096,0.010257,56
0.0125617,0.008667,0.012754,0.0106792,57
0.0126526,0.0089066,0.0124991,0.0103221,58
0.0126863,0.0094486,0.0122444,0.0107827,59
0.0128102,0.0090097,0.0122114,0.0098054,60
0.0126048,0.0086903,0.0127159,0.0111326,61
0.0122697,0.0093647,0.0121478,0.010145,62
0.0126315,0.0086829,0.01255,0.010368,63
0.0127039,0.0089007,0.0124253,0.0105032,64
0.0122802,0.009122,0.012602,0.0105405,65
0.012966,0.0089671,0.012332,0.0102081,66
0.0127901,0.0088836,0.0125027,0.010622,67
0.0125538,0.0094042,0.0128833,0.009803,68
0.0125334,0.0088989,0.0120862,0.0108626,69
0.0130166,0.0091733,0.0124099,0.0100556,70
0.0122736,0.0090975,0.0117614,0.0105613,71
0.0125939,0.0084871,0.0126937,0.0102179,72
0.0127455,0.008843,0.0127515,0.0103385,73
0.0125272,0.0096876,0.0122023,0.0103061,74
0.0125605,0.0085519,0.0124353,0.0105917,75
0.0125972,0.0090285,0.0120763,0.0097425,76
0.0125558,0.0088698,0.0124457,0.0109568,77
0.0126545,0.0088602,0.0120744,0.0100191,78
0.012357,0.0091702,0.0124584,0.0108922,79
0.0131131,0.0088812,0.0127221,0.0099562,80
0.0122928,0.0089076,0.0121028,0.0106044,81
0.0125194,0.0086402,0.0121878,0.0104901,82
0.0126897,0.0089305,0.0124531,0.0107185,83
0.0124358,0.0085286,0.0124546,0.0103899,84
0.0125344,0.0090569,0.0124216,0.0105399,85
0.0121106,0.0092492,0.0125303,0.0097154,86
0.0126273,0.0090752,0.0118844,0.0108995,87
0.0126057,0.0090774,0.0123541,0.0100906,88
0.0123764,0.0090001,0.0118523,0.0106693,89
0.0125658,0.0090947,0.0122946,0.0102037,90
0.0123093,0.008953,0.0124675,0.0102883,91
0.0125644,0.0089167,0.0123337,0.0106383,92
0.0121256,0.0090384,0.0123731,0.010554,93
0.0124442,0.0091712,0.0123022,0.0099448,94
0.0130308,0.0089673,0.0121059,0.0109554,95
0.0124958,0.0087044,0.0120458,0.0099814,96
0.0127773,0.0094567,0.0126677,0.0107363,97
0.0124768,0.0095799,0.0124069,0.0101483,98
0.0124512,0.0089627,0.0124919,0.010332,99
0.0123514,0.0094517,0.0122878,0.0103332,100
0.0126768,0.0088615,0.0123573,0.0105353,101
0.012367,0.0089449,0.0124653,0.0100779,102
0.0127937,0.0089465,0.0122761,0.0106095,103
0.0127741,0.0090878,0.0124503,0.009944,104
0.0127378,0.009154,0.0122603,0.0109672,105
0.0124878,0.009333,0.0123123,0.0101261,106
0.0127655,0.0091288,0.012708,0.0105803,107
0.0126352,0.009187,0.0122569,0.0100951,108
0.012621,0.0089092,0.0124977,0.0105268,109
0.0127329,0.0090776,0.0125093,0.0103046,110
0.0125488,0.0101897,0.0135549,0.0108431,111
0.0125748,0.0111966,0.0138258,0.0101148,112
0.012413,0.0101252,0.0136292,0.0111232,113
0.0132983,0.0112248,0.0137164,0.0101126,114
0.0123933,0.0101303,0.0136265,0.0106165,115
0.0128467,0.0106946,0.0138147,0.0102679,116
0.012396,0.0104073,0.0134965,0.0102662,117
0.0124544,0.0106936,0.013918,0.0100826,118
0.0131567,0.0104396,0.0136225,0.0105607,119
0.0121313,0.0108683,0.0136982,0.0098143,120
0.0128282,0.0100034,0.0135764,0.0108967,121
0.0127628,0.0109726,0.0138866,0.0099969,122
0.0127264,0.0100522,0.0133073,0.0109941,123
0.0123662,0.0111456,0.0140813,0.0099273,124
0.0130217,0.0101764,0.0138145,0.0103169,125
0.0121797,0.0105938,0.0139325,0.0102401,126
0.0124337,0.0102293,0.0138743,0.010627,127
0.0126444,0.0106427,0.0138702,0.0103171,128
0.0126261,0.0103077,0.013647,0.0108751,129
0.0125877,0.0107104,0.0139124,0.0098707,130
0.012682,0.0098855,0.0136214,0.0110678,131
0.0126739,0.010773,0.0137516,0.0099125,132
0.0123996,0.0100934,0.0139133,0.0105114,133
0.012533,0.0107922,0.0140417,0.0101561,134
0.0128485,0.0102537,0.0137262,0.0106726,135
0.0125893,0.0105693,0.0138595,0.0102314,136
0.0124312,0.0102937,0.0136803,0.0105022,137
0.0121195,0.0105322,0.0138638,0.0099808,138
0.0125656,0.0105071,0.0137651,0.0107835,139
0.0126422,0.0111719,0.0140411,0.0099948,140
0.0121716,0.0101293,0.0135754,0.0106205,141
0.0126622,0.0109341,0.0140232,0.0103425,142
0.0126497,0.0100931,0.0137291,0.010674,143
0.0128527,0.0111421,0.0139509,0.010574,144
0.0126493,0.010006,0.0135787,0.0105427,145
0.0126466,0.0107028,0.0140069,0.0100031,146
0.0122966,0.0104448,0.0137042,0.0109173,147
0.0125327,0.0105315,0.0138139,0.0100024,148
0.0126641,0.0106072,0.013424,0.0110771,149
0.0121252,0.0107806,0.0138941,0.0099459,150
0.0124358,0.0100316,0.0135022,0.0104191,151
0.0124795,0.0109457,0.0140089,0.0102918,152
0.012389,0.0100586,0.0133129,0.0107758,153
0.0124799,0.0109268,0.0138439,0.0101608,154
0.0123234,0.0101291,0.0134125,0.0107645,155
0.0127272,0.0104621,0.0138313,0.0097713,156
0.012326,0.0105802,0.0135312,0.0110096,157
0.0126783,0.0108172,0.0137421,0.0100773,158
0.0127167,0.0103562,0.0133183,0.0103587,159
0.012859,0.0106534,0.0138277,0.0101445,160
0.0123856,0.0098095,0.0135935,0.0103741,161
0.0123027,0.010956,0.0139984,0.0100288,162
0.0124468,0.0099381,0.0134061,0.0105489,163
0.0126601,0.0106068,0.0140524,0.0100895,164
0.0124751,0.00996,0.013525,0.0108302,165
0.0124635,0.0104209,0.0138022,0.0099714,166
0.0127021,0.0103025,0.0135705,0.0108607,167
0.0126492,0.0106223,0.0138624,0.0103112,168
0.0128269,0.0103004,0.0134087,0.0104461,169
0.0125348,0.0107774,0.014053,0.0103583,170
0.0124937,0.0098021,0.0131175,0.0106697,171
0.0126325,0.010741,0.0142522,0.0098223,172
0.0126351,0.010087,0.013302,0.010957,173
0.0126726,0.0103145,0.0140942,0.0098796,174
0.0125412,0.0103409,0.0132848,0.0108097,175
0.0128475,0.01045,0.0140461,0.0099638,176
0.012707,0.0103421,0.0132351,0.0103308,177
0.0127688,0.0106269,0.0142712,0.0104238,178
0.0124454,0.0097455,0.0132351,0.0103219,179
0.0127479,0.0108034,0.0142623,0.0100329,180
0.0127951,0.0100453,0.0130067,0.0107672,181
0.0124946,0.0110802,0.014286,0.0099156,182
0.0128231,0.0100819,0.0132751,0.0110793,183
0.0121265,0.0105125,0.014191,0.0100038,184
0.0125203,0.0104307,0.0131309,0.0104334,185
0.0126171,0.0107098,0.0142642,0.0101012,186
0.0125101,0.010298,0.0134943,0.0104723,187
0.0125122,0.0110278,0.0141534,0.0102066,188
0.0124052,0.0101225,0.0136152,0.0104654,189
0.0128306,0.0109611,0.0143944,0.0101164,190
0.0125157,0.010155,0.0133314,0.0107191,191
0.012624,0.0109859,0.0141028,0.0100481,192
0.0125421,0.010235,0.0131701,0.0106114,193
0.0130282,0.0107346,0.014199,0.0100716,194
