ECF.Core.Container.CSX25519Ed25519AesGcmSha256,ECF.Core.Container.CSX25519Ed25519AesGcmSha512,ECF.Core.Container.CSX25519Ed25519AegisSha256,ECF.Core.Container.CSX25519Ed25519AegisSha512,run
0.0160192,0.0126442,0.0160771,0.0125978,0
0.0160516,0.0124722,0.0156133,0.0126311,1
0.0154756,0.012221,0.0152754,0.0119568,2
0.0154148,0.0118781,0.0145113,0.0112527,3
0.0153492,0.011641,0.0152623,0.0118016,4
0.0153029,0.0115772,0.0145443,0.0111653,5
0.0150242,0.0113686,0.0152632,0.0120056,6
0.0151702,0.0117334,0.0145174,0.0112175,7
0.0148404,0.011782,0.0150438,0.0117861,8
0.0157298,0.0119573,0.0145047,0.0110633,9
0.014912,0.0115656,0.0151859,0.0116998,10
0.0154369,0.0115888,0.014542,0.0111307,11
0.0150049,0.0117568,0.0151825,0.0119329,12
0.0153447,0.0119573,0.0145122,0.0110473,13
0.0152658,0.0116475,0.0152305,0.0116535,14
0.015463,0.0117484,0.0144876,0.0111478,15
0.0149212,0.0115146,0.0152154,0.011876,16
0.0154288,0.0117725,0.0145292,0.0111278,17
0.0149686,0.0116474,0.0151908,0.0118423,18
0.0154237,0.0118083,0.014557,0.0112151,19
0.0150204,0.0114267,0.0152586,0.0117018,20
0.0152581,0.0117869,0.0148585,0.011248,21
0.0149227,0.0114672,0.0151555,0.0119593,22
0.0152202,0.0117731,0.0145019,0.0114296,23
0.0150246,0.0114809,0.0152036,0.0118506,24
0.015214,0.0117875,0.0145051,0.0112089,25
0.0150729,0.0116184,0.0152427,0.0121103,26
0.015395,0.0116953,0.014707,0.0113608,27
0.0149221,0.011868,0.0152945,0.0116951,28
0.0154979,0.0120751,0.0144752,0.0111433,29
0.0150466,0.0113018,0.0153285,0.0116451,30
0.0153129,0.0117594,0.014488,0.0113181,31
0.0151628,0.0117347,0.015205,0.011981,32
0.0151421,0.0120652,0.0145349,0.011404,33
0.0151612,0.0115557,0.0152141,0.0116105,34
0.0154207,0.0119154,0.0144794,0.0110573,35
0.015403,0.0117071,0.0152561,0.0116684,36
0.0153823,0.0118351,0.0150923,0.0110513,37
0.01493,0.0118195,0.0153558,0.011955,38
0.0152487,0.0116471,0.0145899,0.0115144,39
0.0149922,0.0114686,0.0150726,0.0119496,40
0.0152984,0.0117087,0.014549,0.0110397,41
0.0149184,0.0113561,0.0153214,0.0115609,42
0.015236,0.0118127,0.0145628,0.0113208,43
0.0149644,0.0115253,0.0151791,0.0117133,44
0.0155081,0.0117243,0.0145027,0.01106,45
0.0151554,0.0118028,0.01515,0.0116297,46
0.0151787,0.0115609,0.0144821,0.0115865,47
0.0152088,0.0117787,0.0155669,0.0116697,48
0.0155594,0.0119409,0.0145147,0.0112553,49
0.0151195,0.0114794,0.0152382,0.0118085,50
0.0152713,0.01173,0.0145586,0.0110971,51
0.014973,0.0115527,0.0153346,0.0115978,52
0.0152574,0.0117263,0.0146107,0.0112885,53
0.0150389,0.0118777,0.0153121,0.0122301,54
0.0152502,0.0121288,0.0145683,0.0112394,55
0.0152354,0.0114435,0.0152431,0.0119394,56
0.015109,0.011974,0.0145207,0.0112838,57
0.0151616,0.0114292,0.0155629,0.0117815,58
0.0153397,0.012181,0.0145371,0.0111045,59
0.0151047,0.0114703,0.0152393,0.0118997,60
0.015418,0.0116713,0.0145276,0.0112898,61
0.0150258,0.0118316,0.0152318,0.0118854,62
0.0151291,0.0121217,0.0148234,0.011136,63
0.014992,0.011395,0.0152702,0.0121039,64
0.0155154,0.0115343,0.0145121,0.011302,65
0.0148833,0.0117625,0.0151195,0.0119201,66
0.0153252,0.0117278,0.014817,0.0111523,67
0.0149228,0.0114914,0.0153555,0.0118298,68
0.0153547,0.0120281,0.0145237,0.0111122,69
0.0150314,0.011596,0.0152013,0.0117558,70
0.0152902,0.0124491,0.0145546,0.0113323,71
0.0148685,0.0118304,0.0152841,0.0115556,72
0.0153055,0.0118017,0.0145428,0.0110252,73
0.0149887,0.0116082,0.0152109,0.0116033,74
0.0152105,0.0117668,0.014947,0.0111614,75
0.0151494,0.0112835,0.0153202,0.0118936,76
0.015233,0.0117265,0.0145137,0.0112273,77
0.0152079,0.0114009,0.0150971,0.0117401,78
0.0155029,0.0115728,0.0145693,0.0110929,79
0.015001,0.0114307,0.0152339,0.011641,80
0.0151582,0.0117589,0.0147678,0.0112352,81
0.0151974,0.0116572,0.0152143,0.01161,82
0.0152676,0.0120036,0.0145545,0.0111425,83
0.0155391,0.0113603,0.0156394,0.0116467,84
0.0153146,0.0118283,0.0144966,0.0114426,85
0.0148871,0.011313,0.0152329,0.0119099,86
0.0156075,0.0120037,0.0145837,0.0114369,87
0.0151666,0.0114986,0.015275,0.0120798,88
0.015421,0.0118456,0.0145195,0.0112563,89
0.0149709,0.0114412,0.0152057,0.0122126,90
0.0153586,0.0118475,0.0145246,0.0110779,91
0.0150994,0.0115012,0.0157556,0.0117096,92
0.0155041,0.0119068,0.0144876,0.0112245,93
0.0150174,0.0116021,0.0150497,0.011968,94
0.0153523,0.0120064,0.0145282,0.0111364,95
0.0151948,0.0116004,0.0151935,0.0118627,96
0.0154862,0.0118069,0.0145173,0.0113527,97
0.0149271,0.0118906,0.0152354,0.0117877,98
0.015347,0.0117179,0.0146043,0.0112327,99
